year,road_name,road_category,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,direction_of_travel,all_HGVs,2_axle,3_axle,4_axle,5_axle,6_axle,7_axle,Mean GVW
2023,M1,TM,LA Boundary,41,430000,423890,53.710576,-1.5469675,S,5053,1894,152,336,870,1854,7,26979.336006258556
2023,M62,TM,LA Boundary,31,438600,424140,53.712259,-1.4166501,E,8264,1363,337,385,2499,3776,10,32390.99605734767
2023,M62,TM,LA Boundary,31,438600,424140,53.712259,-1.4166501,W,7899,1799,318,393,3152,2316,11,29026.510326699212
2023,M42,TM,10,LA Boundary,427000,304700,52.639378,-1.60244,N,5099,811,334,328,855,2819,8,33230.22521823472
2023,M42,TM,10,LA Boundary,427000,304700,52.639378,-1.60244,S,5223,836,290,286,545,3299,7,34364.41041231237
2023,M6,TM,M6 slips to A14/M1,LA Boundary,454950,278900,52.405358,-1.193696,E,9672,1839,433,346,1728,5372,5,32961.23860948267
2023,M6,TM,M6 slips to A14/M1,LA Boundary,454950,278900,52.405358,-1.193696,W,9809,1724,431,372,1684,5650,5,33652.806101763636
2023,M1,TM,M6,M6/A14,456090,278850,52.404793,-1.176949,C,7982,1786,481,486,1725,3668,13,30861.78012011276
2023,M56,TM,LA Boundary,M60,384000,389060,53.398122,-2.2420905,E,2317,629,252,204,294,1086,6,29121.083771752328
2023,M56,TM,LA Boundary,M60,384000,389060,53.398122,-2.2420905,W,2444,671,234,259,317,1095,7,28737.891986062717
2023,M60,TM,LA Boundary,M56,384230,389200,53.399387,-2.2386385,E,1496,493,165,179,493,258,5,24425.284369114877
2023,M60,TM,LA Boundary,M56,384230,389200,53.399387,-2.2386385,W,1251,439,50,133,403,255,6,24792.25427682737
2023,M60,TM,LA Boundary,M60 spur,381750,390870,53.414317,-2.2760334,E,3176,930,254,229,328,1483,8,29244.209467821784
2023,M60,TM,LA Boundary,M60 spur,381750,390870,53.414317,-2.2760334,W,2552,663,262,206,336,1130,8,29028.996928982724
2023,M1,TM,LA Boundary,15,478480,252000,52.160705,-0.85413759,N,10218,2120,457,646,2520,4540,12,31011.518504128217
2023,M1,TM,LA Boundary,15,478480,252000,52.160705,-0.85413759,S,9692,1833,471,577,2277,4598,12,31977.423832923832
2023,M5,TM,22,LA Boundary,335768,151980,51.263342,-2.9219684,N,4118,844,195,191,2447,547,3,27586.075230660044
2023,M5,TM,22,LA Boundary,335768,151980,51.263342,-2.9219684,S,3625,862,214,167,1843,664,2,27373.756663113007
2023,M45,TM,A45,LA Boundary,449660,270680,52.331969,-1.2726627,E,809,180,56,61,388,147,1,27326.307322929173
2023,M45,TM,A45,LA Boundary,449660,270680,52.331969,-1.2726627,W,810,191,41,73,361,157,1,27330.063106796115
2023,M40,TM,11,LA Boundary,447356,241240,52.067515,-1.310577,N,4425,807,283,222,1242,1941,3,31330.770120053356
2023,M40,TM,11,LA Boundary,447356,241240,52.067515,-1.310577,S,4271,1180,169,164,1411,1457,4,28833.118586088938
2023,M40,TM,LA Boundary,LA Boundary,448200,236960,52.028965,-1.2988679,N,4425,807,283,222,1242,1941,3,31358.113828368165
2023,M40,TM,LA Boundary,LA Boundary,448200,236960,52.028965,-1.2988679,S,4271,1180,169,164,1411,1457,4,28776.866362599772
2023,M40,TM,LA Boundary,LA Boundary,450300,233470,51.997404,-1.2687732,N,4498,836,115,147,1678,1791,4,31482.435353314373
2023,M40,TM,LA Boundary,LA Boundary,450300,233470,51.997404,-1.2687732,S,4508,742,146,237,1590,1893,5,31772.701278994147
2023,M40,TM,LA Boundary,10,452480,230000,51.966008,-1.2375534,E,4425,807,283,222,1242,1941,3,31425.384837705646
2023,M40,TM,LA Boundary,10,452480,230000,51.966008,-1.2375534,W,4271,1180,169,164,1411,1457,4,28926.845381984036
2023,M1,TM,LA Boundary,LA Boundary,450830,343135,52.983154,-1.2443502,E,7684,2361,304,370,1491,3239,6,29104.284519366876
2023,M1,TM,LA Boundary,LA Boundary,450830,343135,52.983154,-1.2443502,W,9432,2506,374,465,1818,4388,8,30384.536876242284
2023,M1,TM,LA Boundary,26,451000,343280,52.984441,-1.2417956,N,8853,1481,635,463,1243,5111,10,33150.36564911104
2023,M1,TM,LA Boundary,26,451000,343280,52.984441,-1.2417956,S,8578,1227,547,415,1123,5346,9,34377.32179531556
2023,M4,TM,LA Boundary,11,471307,168793,51.413682,-0.97605295,C,7048,2092,427,477,1229,3020,14,28962.733709877393
2023,M4,TM,11,LA Boundary,471852,168633,51.412175,-0.96825003,E,4839,1560,324,361,864,1943,9,28241.096028452874
2023,M4,TM,11,LA Boundary,471852,168633,51.412175,-0.96825003,W,4684,1555,246,346,819,1896,9,28087.85321289263
2023,M1,TM,LA Boundary,34,440800,389800,53.403451,-1.3877902,C,10251,2293,618,624,2215,4710,17,30872.361553879928
2023,M60,TM,11,LA Boundary,375400,397410,53.472842,-2.3720797,N,4271,1119,304,332,954,1608,11,28745.265942698705
2023,M60,TM,11,LA Boundary,375400,397410,53.472842,-2.3720797,S,5068,1355,353,420,1132,1861,15,28412.172897196262
2023,M62,TM,LA Boundary,M60 (12),372460,396000,53.460022,-2.4162471,E,8348,1401,413,482,1526,4530,10,33108.94427170533
2023,M62,TM,LA Boundary,M60 (12),372460,396000,53.460022,-2.4162471,W,7778,1278,383,469,1500,4147,10,33029.83074354694
2023,M6,TM,LA Boundary,M6,401680,295465,52.557021,-1.9766518,C,14457,3288,766,804,1988,7627,23,31662.163493377484
2023,M6,TM,LA Boundary,M5,401685,295475,52.557111,-1.976578,N,4670,1254,226,189,628,2408,4,31123.33319176046
2023,M6,TM,LA Boundary,M5,401685,295475,52.557111,-1.976578,S,4572,1304,216,195,573,2330,5,30298.13519359723
2023,M54,TM,3,LA Boundary,382000,306100,52.652327,-2.2675101,E,3343,602,242,230,775,1567,8,31877.1863317757
2023,M54,TM,3,LA Boundary,382000,306100,52.652327,-2.2675101,W,3292,570,243,199,790,1570,7,31693.8327907665
2023,M4,TM,6,LA Boundary,497000,179050,51.502073,-0.60390085,E,4471,1717,422,513,598,1466,13,25532.993021780505
2023,M4,TM,6,LA Boundary,497000,179050,51.502073,-0.60390085,W,4437,1764,415,375,432,1666,10,25799.730587730588
2023,M4,TM,LA Boundary,5,501078,177900,51.491022,-0.54549758,E,3976,1122,340,332,618,1778,10,29273.149523809523
2023,M4,TM,LA Boundary,5,501078,177900,51.491022,-0.54549758,W,3737,1166,355,294,565,1563,10,27991.70933468252
2023,M42,TM,3A,LA Boundary,413200,273290,52.357514,-1.8076035,N,7134,1759,453,372,764,3961,8,31791.23356566899
2023,M42,TM,3A,LA Boundary,413200,273290,52.357514,-1.8076035,S,6952,1639,418,366,892,3816,10,31869.665873127014
2023,M4,TM,LA Boundary,22,352630,186000,51.570868,-2.6848784,E,5253,1309,279,234,522,2977,5,31920.437476530227
2023,M4,TM,LA Boundary,22,352630,186000,51.570868,-2.6848784,W,4416,1115,202,185,504,2469,4,31588.890154052242
2023,M6,TM,LA Boundary,Jn 24,357030,398700,53.483253,-2.648995,N,6284,1148,257,403,1339,3223,10,32483.679153605015
2023,M6,TM,LA Boundary,Jn 24,357030,398700,53.483253,-2.648995,S,5901,1164,245,427,1130,3031,9,32058.93756243756
2023,M60,TM,LA Boundary,Jn 24,391170,394500,53.447189,-2.134415,N,4123,1299,274,393,736,1467,13,27372.738402678144
2023,M60,TM,LA Boundary,Jn 24,391170,394500,53.447189,-2.134415,S,4353,1410,327,346,800,1544,11,27373.544840018025
2023,M25,TM,LA Boundary,LA Boundary,502100,172140,51.439065,-0.53244393,N,7476,1760,666,550,1583,3071,15,29546.32060170046
2023,M25,TM,LA Boundary,LA Boundary,502100,172140,51.439065,-0.53244393,S,7019,1903,353,598,1479,2803,16,28985.816135346755
2023,M25,TM,LA Boundary,13,502244,172572,51.442922,-0.53024825,N,7476,1760,666,550,1583,3071,15,29584.12491824722
2023,M25,TM,LA Boundary,13,502244,172572,51.442922,-0.53024825,S,7019,1903,353,598,1479,2803,16,29121.857102908278
2023,M4,TM,15,LA Boundary,422000,180940,51.526948,-1.6842702,E,4647,902,233,199,1192,2240,2,31982.97609060403
2023,M4,TM,15,LA Boundary,422000,180940,51.526948,-1.6842702,W,4600,1091,187,154,631,2633,3,32399.70781017238
2023,M4,TM,16,LA Boundary,410700,182760,51.543637,-1.8471004,E,4211,633,225,318,1570,1583,8,30948.308508185382
2023,M4,TM,16,LA Boundary,410700,182760,51.543637,-1.8471004,W,4091,705,208,322,1350,1598,8,30863.81317108089
2023,M62,TM,LA Boundary,34,454400,422360,53.694858,-1.1775998,E,6908,884,353,236,626,4821,11,36069.456066945604
2023,M62,TM,LA Boundary,34,454400,422360,53.694858,-1.1775998,W,6946,977,356,265,640,4717,13,35514.49052812859
2023,M6,TM,LA Boundary,10A,397418,302886,52.62373,-2.0395762,N,10813,2439,489,489,1692,5790,12,32129.45806983778
2023,M6,TM,LA Boundary,10A,397418,302886,52.62373,-2.0395762,S,10790,2900,362,450,1480,5684,12,31308.228324761207
2023,M40,TM,LA Boundary,LA Boundary,443075,246720,52.117129,-1.372334,N,5394,1665,246,314,1208,2042,4,28373.60065705421
2023,M40,TM,LA Boundary,LA Boundary,443075,246720,52.117129,-1.372334,S,5303,1421,243,213,1266,2255,3,30082.94019625995
2023,M40,TM,LA Boundary,LA Boundary,442562,247348,52.122814,-1.3797472,N,5394,1665,246,314,1208,2042,4,28303.74374885928
2023,M40,TM,LA Boundary,LA Boundary,442562,247348,52.122814,-1.3797472,S,5303,1421,243,213,1266,2255,3,29938.2018144788
2023,M4,TM,LA Boundary,LA Boundary,470500,169230,51.417711,-0.98756822,E,4846,1426,295,289,717,2253,8,29510.337209302324
2023,M4,TM,LA Boundary,LA Boundary,470500,169230,51.417711,-0.98756822,W,4730,1473,319,354,682,2071,9,28658.40077424613
2023,M4,TM,LA Boundary,14,432420,175000,51.47304,-1.5346178,E,4680,909,234,201,1201,2256,2,32090.590047886737
2023,M4,TM,LA Boundary,14,432420,175000,51.47304,-1.5346178,W,4584,1087,186,153,629,2624,3,32288.831695856472
2023,M4,TM,LA Boundary,LA Boundary,483330,173515,51.454494,-0.80210013,E,5087,1618,357,525,653,2086,16,27843.275927687915
2023,M4,TM,LA Boundary,LA Boundary,483330,173515,51.454494,-0.80210013,W,6026,1741,379,561,1035,2464,17,28544.254639341616
2023,M4,TM,LA Boundary,23A,341715,188040,51.588184,-2.8426894,E,4019,753,348,245,691,2143,5,31999.01863799283
2023,M4,TM,LA Boundary,23A,341715,188040,51.588184,-2.8426894,W,3689,668,230,164,425,2331,5,33950.46743395239
2023,M4,TM,44,LA Boundary,270500,197300,51.65952,-3.8736145,E,2482,688,235,182,440,999,5,28705.826990976853
2023,M4,TM,44,LA Boundary,270500,197300,51.65952,-3.8736145,W,2340,690,210,152,378,959,4,28654.76723777685
2023,M4,TM,LA Boundary,34,305735,179990,51.510946,-3.3597427,E,3256,731,265,218,498,1619,7,31098.786998202515
2023,M4,TM,LA Boundary,34,305735,179990,51.510946,-3.3597427,W,3083,627,267,164,106,1986,7,33309.74944567627
2023,M1,TM,A50,A50,447235,328940,52.855889,-1.2999522,N,8023,1251,412,414,2164,3860,6,32573.6162575552
2023,M1,TM,A50,A50,447235,328940,52.855889,-1.2999522,S,7701,1257,315,411,1749,4055,5,33243.33637063655
2023,M23,TM,Junction 10a M23,Junction 10 M23,530470,136850,51.116095,-0.1373559,N,2217,766,201,313,575,450,10,24311.617278617712
2023,M23,TM,Junction 10a M23,Junction 10 M23,530470,136850,51.116095,-0.1373559,S,1986,675,189,260,558,374,9,24278.09249394673
2023,M77,TM,LA boundary,3,253500,658290,55.795629,-4.3383908,N,1745,689,164,157,389,431,5,24241.585286103542
2023,M77,TM,LA boundary,3,253500,658290,55.795629,-4.3383908,S,1937,672,256,176,400,535,7,25096.15493646139
2023,M77,TM,LA boundary,4,253000,657710,55.79027,-4.3460456,N,2016,796,191,181,449,497,6,24517.743396226415
2023,M77,TM,LA boundary,4,253000,657710,55.79027,-4.3460456,S,1940,673,256,176,401,535,7,25128.01708984375
2023,M9,TM,LA boundary,M9 merge,311330,674540,55.955669,-3.4216908,E,1211,434,109,60,169,468,2,27012.52576489533
2023,M9,TM,LA boundary,M9 merge,311330,674540,55.955669,-3.4216908,W,1194,374,119,82,183,465,2,27458.238367346938
2023,M9,TM,A801,LA boundary,297000,678170,55.985409,-3.6524858,E,1088,288,112,82,322,317,3,27542.51334519573
2023,M9,TM,A801,LA boundary,297000,678170,55.985409,-3.6524858,W,1086,284,127,87,257,370,3,28068.482269503547
2023,M9,TM,LA boundary,M876,286300,685200,56.046122,-3.8268732,E,657,138,80,70,139,250,3,28455.40588235294
2023,M9,TM,LA boundary,M876,286300,685200,56.046122,-3.8268732,W,773,209,76,56,166,291,2,27492.5075
2023,M80,TM,M876,LA boundary,280260,683000,56.024894,-3.922794,N,1730,373,141,82,176,1067,2,32503.936990765887
2023,M80,TM,M876,LA boundary,280260,683000,56.024894,-3.922794,S,1878,431,128,85,197,1141,2,32498.62752016129
2023,M9,TM,A905,A9/A905,292500,679800,55.99906,-3.7252289,E,1301,350,189,115,100,576,5,28250.701872659178
2023,M9,TM,A905,A9/A905,292500,679800,55.99906,-3.7252289,W,1546,386,192,114,186,688,5,29217.347549331636
2023,M90,TM,LA boundary,5,313360,696500,56.153284,-3.3963005,N,1143,513,202,65,188,389,1,24457.994845360823
2023,M90,TM,LA boundary,5,313360,696500,56.153284,-3.3963005,S,1239,564,200,100,236,336,2,23526.468706536856
2023,M90,TM,A90,A985,312310,683330,56.034801,-3.4088706,C,5014,1572,395,410,1085,1827,12,27530.122995661197
2023,M73,TM,LA boundary,2,269080,663400,55.845985,-4.0925336,N,4075,1148,389,245,363,2038,9,29745.47733778626
2023,M73,TM,LA boundary,2,269080,663400,55.845985,-4.0925336,S,4895,1312,434,295,487,2488,10,30251.84500596896
2023,M73,TM,2,LA boundary,269625,665005,55.860544,-4.0846075,N,3426,753,196,341,1044,1124,7,28952.951226551228
2023,M73,TM,2,LA boundary,269625,665005,55.860544,-4.0846075,S,3762,792,152,332,1059,1455,8,30176.944181147974
2023,M73,TM,LA boundary,LA Boundary,269890,667200,55.880324,-4.081431,N,3426,753,196,341,1044,1124,7,28731.791341991342
2023,M73,TM,LA boundary,LA Boundary,269890,667200,55.880324,-4.081431,S,3762,792,152,332,1059,1455,8,30132.488414955238
2023,M77,TM,3,2,253920,660080,55.811826,-4.3326589,N,2776,1166,349,337,586,528,10,22627.733198924732
2023,M77,TM,3,2,253920,660080,55.811826,-4.3326589,S,2867,1204,360,349,606,546,10,22717.182764227644
2023,M74,TM,LA Boundary,3,267960,662215,55.83504,-4.1098313,E,3935,971,367,353,660,1640,13,29135.53771228771
2023,M74,TM,LA Boundary,3,267960,662215,55.83504,-4.1098313,W,4192,934,480,377,506,1954,16,30069.055073822357
2023,M74,TM,4,LA boundary,268400,662000,55.833229,-4.102707,E,1879,540,93,119,848,303,4,26027.513371788147
2023,M74,TM,4,LA boundary,268400,662000,55.833229,-4.102707,W,1667,483,128,97,580,405,4,26662.529758397173
2023,M74,TM,LA boundary,6,271580,658175,55.799741,-4.0501645,C,8402,2091,904,677,3191,1931,14,26810.415077202542
2023,M8,TM,A8,A73,279005,661830,55.83448,-3.933424,E,2301,549,299,308,583,618,3,26758.537711864406
2023,M8,TM,A8,A73,279005,661830,55.83448,-3.933424,W,2407,371,275,244,696,905,3,29698.961908580593
2023,M90,TM,M90 main route,A91,314400,706340,56.241852,-3.3827411,E,168,65,23,12,8,72,1,26408.806629834253
2023,M90,TM,M90 main route,A91,314400,706340,56.241852,-3.3827411,W,185,62,21,17,18,81,1,26988.06
2023,M8,TM,A8T,A8P,240185,673000,55.923445,-4.5592222,E,683,269,90,60,128,208,2,24823.459709379127
2023,M8,TM,A8T,A8P,240185,673000,55.923445,-4.5592222,W,653,255,84,54,118,214,2,25151.56258596974
2023,M57,TM,1 (M62),A5300,346235,389615,53.400607,-2.8100964,C,1627,219,100,124,370,830,5,33199.18567961165
2023,M275,TM,start of principal section,M275 split,464406,103980,50.83178,-1.0868284,N,998,332,164,92,304,273,3,25904.93921232877
2023,M275,TM,start of principal section,M275 split,464406,103980,50.83178,-1.0868284,S,905,322,157,86,286,225,2,25009.63729128015
2023,M60,TM,LA Boundary,22,391230,401400,53.50921,-2.1337068,N,2649,940,132,225,587,815,7,26533.70066518847
2023,M60,TM,LA Boundary,22,391230,401400,53.50921,-2.1337068,S,3081,1023,199,264,618,1030,7,26933.78923909583
2023,M60,TM,LA Boundary,20,387100,403910,53.531685,-2.1960845,E,2699,731,233,244,351,1178,8,29249.63606557377
2023,M60,TM,LA Boundary,20,387100,403910,53.531685,-2.1960845,W,2515,769,233,213,362,970,6,27623.834312573443
2023,M60,TM,LA Boundary,19,384466,404802,53.539631,-2.2358663,E,3141,959,195,309,337,1394,10,28680.842696629214
2023,M60,TM,LA Boundary,19,384466,404802,53.539631,-2.2358663,W,3076,1056,235,292,426,1136,10,27009.504595879556
2023,M6,TM,M58,M6,353640,404300,53.533296,-2.700906,C,2344,525,142,142,507,1077,4,30694.96412181894
2023,M6,TM,M6,A577,354000,404300,53.533328,-2.6954751,C,2344,525,142,142,507,1077,4,30718.564455569463
2023,M58,TM,M58 split,A577,353770,404470,53.534836,-2.69897,C,2918,653,175,177,630,1341,5,31049.80409258638
2023,M32,TM,A4032,A4230,360050,174140,51.464812,-2.5764761,C,990,737,323,106,332,113,4,19351.545510835913
2023,M32,TM,3,A4320,360200,174320,51.466441,-2.5743372,C,2380,1528,421,248,270,569,10,20561.178923177937
2023,M3,TM,slip road,slip road,449020,128000,51.049264,-1.3020588,C,11934,2671,718,727,2579,5484,19,30763.87825873094
2023,M3,TM,M3 main route,A31,448970,128000,51.049269,-1.3027721,C,674,136,24,29,21,488,1,35304.05007153076
2023,M69,TM,M6,M69 merge,439100,282840,52.442135,-1.4262062,C,1748,391,105,106,377,803,3,30456.197198879552
2023,M6,TM,20,21 spur,366170,385750,53.367525,-2.5098733,N,11645,2145,436,479,3856,4857,13,31412.70931613779
2023,M6,TM,20,21 spur,366170,385750,53.367525,-2.5098733,S,11544,1932,456,669,3635,5001,10,31863.119029308724
2023,M6,TM,M6 spur,M6 spur,366150,389200,53.398534,-2.5105449,N,8286,2041,518,530,1993,3353,13,29802.09197443182
2023,M6,TM,M6 spur,M6 spur,366150,389200,53.398534,-2.5105449,S,8579,2113,535,549,2064,3472,13,29681.009490052595
2023,M6,TM,M6 main route,A57,366000,389050,53.397176,-2.5127844,C,3465,776,208,211,749,1592,6,30824.871823828347
2023,M6,TM,M6 main route,A57,366300,389340,53.399802,-2.5083041,C,3465,776,208,211,749,1592,6,30640.3850931677
2023,M40,TM,M40 main route,A40,490560,190320,51.604446,-0.69375772,C,1067,430,88,60,171,357,1,25285.539295392955
2023,M1,TM,LA Boundary,M6,456360,277800,52.395326,-1.173157,N,11596,1250,487,496,3957,5480,7,33593.165196540205
2023,M1,TM,LA Boundary,M6,456360,277800,52.395326,-1.173157,S,12747,1717,633,572,2771,7123,12,34074.707982538195
2023,M6,TM,M1,M6 main route,455950,278790,52.404268,-1.1790166,C,10714,1960,475,394,1877,6062,5,33335.10665552771
2023,M6,TM,M6 main route,A683,349800,464100,54.070374,-2.7686044,N,459,163,36,52,79,151,2,26759.840579710144
2023,M6,TM,M6 main route,A683,349800,464100,54.070374,-2.7686044,S,1064,234,78,62,155,547,2,31131.460111317254
2023,M11,TM,M11 main route,LA Boundary,550170,242320,52.058913,0.18898406,N,1402,272,81,65,151,851,2,33160.27988748242
2023,M11,TM,M11 main route,LA Boundary,550170,242320,52.058913,0.18898406,S,1375,270,79,63,183,793,2,32885.482014388486
2023,M56,TM,M56 main route,A557,353100,379770,53.312777,-2.7053922,C,2287,512,137,140,494,1051,4,30969.46877673225
2023,M56,TM,M56 main route,A557,353410,379540,53.310737,-2.7007058,C,2287,512,137,140,494,1051,4,30809.38494439692
2023,M56,TM,M53 spur,M56 spur,342400,372860,53.249613,-2.8647172,C,8561,1916,516,521,1850,3934,14,30670.546451834078
2023,M53,TM,A56,M56 spur,342630,370000,53.223933,-2.8607546,N,2411,693,221,140,279,1182,4,29471.947598253275
2023,M53,TM,A56,M56 spur,342630,370000,53.223933,-2.8607546,S,2469,679,204,142,262,1291,4,30362.296281951974
2023,M53,TM,M56 spur,M53 spur,342050,372600,53.247239,-2.8699146,N,2609,482,207,192,685,1123,7,31135.77262611276
2023,M53,TM,M56 spur,M53 spur,342050,372600,53.247239,-2.8699146,S,1074,161,113,137,142,573,6,31724.574204946995
2023,M53,TM,M53 main route,M56,341800,373180,53.252424,-2.873767,C,2981,556,201,207,1233,855,9,29222.26690623979
2023,M53,TM,M53,M56 main route,342250,372740,53.248519,-2.8669432,C,1708,480,148,99,190,866,3,30028.58510638298
2023,M60,TM,M60 spur,M60 spur,382250,390830,53.413975,-2.2685088,C,1648,559,129,187,538,308,7,24671.81423611111
2023,M60,TM,M60 main route,A5103,382750,390830,53.413992,-2.2609866,C,687,233,54,78,224,128,3,24503.89861111111
2023,M27,TM,LA Boundary,LA Boundary,441850,117250,50.953169,-1.4055752,E,2052,917,116,201,407,463,9,23843.25792711784
2023,M27,TM,LA Boundary,LA Boundary,441850,117250,50.953169,-1.4055752,W,2024,968,103,200,472,335,8,22124.289549376797
2023,M27,TM,4,LA Boundary,441460,117500,50.955445,-1.4110987,E,2052,917,116,201,407,463,9,23504.258873639374
2023,M27,TM,4,LA Boundary,441460,117500,50.955445,-1.4110987,W,2024,968,103,200,472,335,8,22568.9046021093
2023,M60,TM,26,25,391350,391570,53.420856,-2.1316233,E,3032,913,221,204,525,1243,6,28546.919344473008
2023,M60,TM,26,25,391350,391570,53.420856,-2.1316233,W,3028,914,192,244,927,831,6,27053.718689788053
2023,M55,TM,M6,M55,354060,434680,53.806373,-2.6990768,E,3878,1015,258,266,888,1517,6,28979.824303797468
2023,M55,TM,M6,M55,354060,434680,53.806373,-2.6990768,W,3808,996,254,261,872,1490,6,29125.46455271977
2023,M50,TM,LA Boundary,LA Boundary,378277,233054,51.995503,-2.3177983,E,2407,491,166,101,192,1476,1,32950.42192006593
2023,M50,TM,LA Boundary,LA Boundary,378277,233054,51.995503,-2.3177983,W,2365,521,152,74,231,1401,1,32986.69957983193
2023,M55,TM,M55,M6 main route,354000,434800,53.807446,-2.7000058,N,714,246,98,36,220,157,1,24547.125329815302
2023,M55,TM,M55,M6 main route,354000,434800,53.807446,-2.7000058,S,886,448,70,71,411,11,3,20720.1932938856
2023,M53,TM,4,3,330200,384300,53.35096,-3.0500493,N,1438,405,82,104,586,352,4,26648.562948467057
2023,M53,TM,4,3,330200,384300,53.35096,-3.0500493,S,1475,347,85,111,653,335,4,28135.613029315962
2023,M57,TM,2,A57,345600,392830,53.429437,-2.8202018,E,134,76,23,13,17,19,1,19713.28187919463
2023,M57,TM,2,A57,345600,392830,53.429437,-2.8202018,W,245,97,18,47,64,18,2,22112.516260162603
